date,actual,sarimax,sarimax_lower,sarimax_upper
2016-05-16 09:00:00,70.0,106.51840318499072,-33.181499682450124,246.21830605243156
2016-05-16 10:00:00,148.33333333333334,116.81883409959262,-22.8819745878355,256.51964278702076
2016-05-16 11:00:00,103.33333333333331,119.08979319300353,-20.611474743057997,258.79106112906504
2016-05-16 12:00:00,206.66666666666663,113.88452548711255,-25.816976944003486,253.58602791822858
2016-05-16 13:00:00,266.6666666666667,109.99460040695323,-29.707020797815858,249.6962216117223
2016-05-16 14:00:00,88.33333333333333,103.57382564736085,-36.12785609504681,243.2755073897685
2016-05-16 15:00:00,111.66666666666669,99.92925089211036,-39.77246159368366,239.63096337790438
2016-05-16 16:00:00,88.33333333333333,127.41219508702775,-12.289533030131196,267.1139232041867
2016-05-16 17:00:00,243.33333333333331,186.2524418386451,46.55070585575393,325.9541778215363
2016-05-16 18:00:00,155.0,168.12257685043852,28.420836826877775,307.82431687399924
2016-05-16 19:00:00,115.0,123.04571492071015,3.8636061469805014,242.2278236944398
2016-05-16 20:00:00,96.66666666666669,112.93936451036507,-13.798700755070811,239.67742977580093
2016-05-16 21:00:00,68.33333333333333,79.68105108758684,-54.06214404181455,213.42424621698822
2016-05-16 22:00:00,46.66666666666666,62.0453651304756,-74.41948793041243,198.51021819136363
2016-05-16 23:00:00,60.0,55.14569486895539,-82.69820186675074,192.9895916046615
2016-05-17 00:00:00,50.0,53.63967259970666,-85.11214023332859,192.3914854327419
2016-05-17 01:00:00,55.0,53.08475393789291,-86.01657102006459,192.18607889585041
2016-05-17 02:00:00,51.66666666666666,52.303917895011935,-87.00755625619387,191.61539204621772
2016-05-17 03:00:00,53.333333333333336,50.33321473450658,-89.07489860973322,189.7413280787464
2016-05-17 04:00:00,53.333333333333336,50.07632555721263,-89.38219873438784,189.5348498488131
2016-05-17 05:00:00,58.333333333333336,58.35607568728253,-81.12831085629853,197.84046223086358
2016-05-17 06:00:00,56.66666666666666,67.68465757566838,-71.81232256901325,207.18163772035
2016-05-17 07:00:00,65.0,96.48998249276194,-43.01357022280531,235.9935352083292
2016-05-17 08:00:00,56.66666666666666,114.09074209880552,-25.41605175163835,253.5975359492494
2016-05-17 09:00:00,51.66666666666666,103.54460328883006,-35.963846905620514,243.05305348328062
2016-05-17 10:00:00,53.333333333333336,117.45871274664441,-22.050571083742057,256.9679965770309
2016-05-17 11:00:00,51.66666666666666,116.60226456465516,-22.907438856670566,256.11196798598087
2016-05-17 12:00:00,53.333333333333336,116.44606629119244,-23.063849942842126,255.955982525227
2016-05-17 13:00:00,41.66666666666666,116.80895296503212,-22.70107021035352,256.31897614041776
2016-05-17 14:00:00,53.333333333333336,104.05981015529807,-35.45026716521764,243.56988747581377
2016-05-17 15:00:00,51.66666666666666,103.43511515376342,-36.07498945447635,242.9452197620032
2016-05-17 16:00:00,66.66666666666667,129.4516927957178,-10.058425588266033,268.9618111797016
2016-05-17 17:00:00,153.33333333333334,196.24182237421988,56.73169713712366,335.7519476113161
2016-05-17 18:00:00,100.0,176.45549849932922,36.9453697525982,315.96562724606025
2016-05-17 19:00:00,123.33333333333331,86.50418880438355,-32.979077178752235,205.9874547875193
2016-05-17 20:00:00,118.33333333333331,81.32076963226169,-45.95643219760409,208.59797146212748
2016-05-17 21:00:00,65.0,56.91493352714156,-77.53458527502389,191.364452329307
2016-05-17 22:00:00,46.66666666666666,45.84627043006547,-91.35164403995326,183.0441849000842
2016-05-17 23:00:00,55.0,43.25578646517006,-95.32417795919669,181.83575088953683
2016-05-18 00:00:00,51.66666666666666,42.586530179361674,-96.93786675433118,182.11092711305452
2016-05-18 01:00:00,53.333333333333336,45.441507245922224,-94.43984571721387,185.32286020905832
2016-05-18 02:00:00,55.0,49.11616405516091,-90.98439317366834,189.21672128399015
2016-05-18 03:00:00,51.66666666666666,48.74658458807488,-91.45418683655285,188.9473560127026
2016-05-18 04:00:00,51.66666666666666,49.74234130393282,-90.51107783803607,189.9957604459017
2016-05-18 05:00:00,65.0,57.385211209874655,-82.89552369485597,197.66594611460528
2016-05-18 06:00:00,70.0,65.31723894587174,-74.97675931051924,205.6112372022627
2016-05-18 07:00:00,53.333333333333336,93.52287162980103,-46.77813363489717,233.82387689449922
2016-05-18 08:00:00,61.66666666666666,110.66116949561756,-29.64329177644352,250.96563076767865
2016-05-18 09:00:00,65.0,100.7147299056536,-39.591511014637916,241.0209708259451
2016-05-18 10:00:00,58.333333333333336,112.0376080634569,-28.269533258572352,252.34474938548615
2016-05-18 11:00:00,70.0,113.43237601816185,-26.875220235437865,253.73997227176156
2016-05-18 12:00:00,56.66666666666666,113.5744214686251,-26.73340713438631,253.88225007163652
2016-05-18 13:00:00,86.66666666666667,111.6711514861589,-28.63679430489013,251.97909727720793
2016-05-18 14:00:00,81.66666666666667,101.5563740774308,-38.75163141642642,241.86437957128803
2016-05-18 15:00:00,83.33333333333333,98.11863000544315,-42.18940572167878,238.42666573256508
2016-05-18 16:00:00,105.0,122.63982783316118,-17.668223235382385,262.9478789017047
2016-05-18 17:00:00,118.33333333333331,191.98200296808258,51.67394423913896,332.2900616970262
2016-05-18 18:00:00,178.33333333333334,176.1245723218755,35.8165096436058,316.4326350001452
2016-05-18 19:00:00,143.33333333333334,111.6197782137697,-6.7050653129769415,229.94462174051637
2016-05-18 20:00:00,223.33333333333331,110.73070753661366,-15.202952461768774,236.6643675349961
2016-05-18 21:00:00,81.66666666666667,74.48860102942608,-58.426665701018706,207.40386775987088
2016-05-18 22:00:00,51.66666666666666,55.19826340951806,-80.44632654870634,190.84285336774246
2016-05-18 23:00:00,56.66666666666666,52.949262608384174,-84.06898354794924,189.9675087647176
2016-05-19 00:00:00,51.66666666666666,50.74016733689436,-87.15504657738546,188.63538125117418
2016-05-19 01:00:00,51.66666666666666,52.098532314911154,-86.14380735061371,190.34087198043602
2016-05-19 02:00:00,50.0,50.99210134612528,-87.45404077892243,189.438243471173
2016-05-19 03:00:00,51.66666666666666,49.61893953609517,-88.92181690414368,188.15969597633404
2016-05-19 04:00:00,56.66666666666666,50.85032721588101,-87.73939480948351,189.44004924124553
2016-05-19 05:00:00,55.0,59.229037515974625,-79.38565361263639,197.84372864458564
2016-05-19 06:00:00,58.333333333333336,67.2496926331089,-71.37721457297502,205.87659983919283
2016-05-19 07:00:00,50.0,92.66728696465563,-45.96593405688529,231.30050798619655
2016-05-19 08:00:00,53.333333333333336,108.68997934443176,-29.946363013098207,247.32632170196172
2016-05-19 09:00:00,36.66666666666666,99.34110594137334,-39.296822651954585,237.97903453470127
2016-05-19 10:00:00,55.0,110.49864138514604,-28.14008396789859,249.13736673819068
2016-05-19 11:00:00,51.66666666666666,111.42636367077853,-27.2127619877879,250.06548932934496
2016-05-19 12:00:00,55.0,108.99812851723345,-29.64119934784094,247.63745638230785
2016-05-19 13:00:00,50.0,106.36927008141286,-32.27015926207757,245.00869942490328
2016-05-19 14:00:00,63.333333333333336,92.3316457494356,-46.30783478780508,230.97112628667628
2016-05-19 15:00:00,81.66666666666667,91.43768616598027,-47.20182011581247,230.077192447773
2016-05-19 16:00:00,90.0,118.8101711251083,-19.829348118214654,257.4496903684312
2016-05-19 17:00:00,208.33333333333331,178.52390670566496,39.88438101144126,317.1634323998886
2016-05-19 18:00:00,120.0,163.6284706560656,24.98894167698552,302.26799963514566
2016-05-19 19:00:00,98.33333333333331,109.34976333116964,-8.961485971967406,227.6610126343067
2016-05-19 20:00:00,118.33333333333331,106.15537802802395,-19.729870031660653,232.04062608770855
2016-05-19 21:00:00,66.66666666666667,70.27537430106807,-62.626703150350295,203.17745175248643
2016-05-19 22:00:00,50.0,54.386761691581,-81.23326072159526,190.00678410475726
2016-05-19 23:00:00,56.66666666666666,50.58039776233083,-86.4273156383906,187.58811116305225
2016-05-20 00:00:00,51.66666666666666,50.16669304518608,-87.76910156305742,188.1024876534296
2016-05-20 01:00:00,51.66666666666666,51.45133281468347,-86.84003509209666,189.7427007214636
2016-05-20 02:00:00,36.66666666666666,51.39642700994598,-87.11129662339253,189.90415064328448
2016-05-20 03:00:00,58.333333333333336,50.6235205613218,-87.98373178975295,189.23077291239656
2016-05-20 04:00:00,51.66666666666666,52.73603434139096,-85.92353939165838,191.3956080744403
2016-05-20 05:00:00,61.66666666666666,60.017644026992954,-78.66894698176442,198.70423503575034
2016-05-20 06:00:00,66.66666666666667,66.95797558857764,-71.74180637107979,205.65775754823505
2016-05-20 07:00:00,80.0,91.38316719828444,-47.323553799763374,230.08988819633225
2016-05-20 08:00:00,126.66666666666669,106.80850122509335,-31.90165292384856,245.51865537403526
2016-05-20 09:00:00,73.33333333333333,96.69142830950787,-42.02049189773385,235.4033485167496
2016-05-20 10:00:00,81.66666666666667,109.25470246224236,-29.458111066054812,247.96751599053954
2016-05-20 11:00:00,73.33333333333333,110.01793869397869,-28.695326735376426,248.7312041233338
2016-05-20 12:00:00,71.66666666666667,110.38073535815207,-28.332760624724187,249.09423134102832
2016-05-20 13:00:00,61.66666666666666,111.74763330317975,-26.965979091537065,250.46124569789657
2016-05-20 14:00:00,60.0,102.72534582338244,-35.98832585156734,241.43901749833222
2016-05-20 15:00:00,46.66666666666666,101.837021878268,-36.876679826090296,240.5507235826263
2016-05-20 16:00:00,48.333333333333336,125.33490082785593,-13.37881611851148,264.0486177742233
2016-05-20 17:00:00,75.0,190.62066425365794,51.90693965559487,329.334388851721
2016-05-20 18:00:00,78.33333333333333,168.294732446339,29.58100392375451,307.0084609689235
2016-05-20 19:00:00,65.0,60.52238370505752,-57.358525014675294,178.40329242479032
2016-05-20 20:00:00,70.0,71.441881904056,-53.98564284713403,196.86940665524605
2016-05-20 21:00:00,65.0,43.72172734454935,-88.66156625375055,176.10502094284925
2016-05-20 22:00:00,53.333333333333336,33.44296263342183,-101.66651153759996,168.55243680444363
2016-05-20 23:00:00,45.0,36.506177887947274,-100.00345242383008,173.01580819972463
2016-05-21 00:00:00,48.333333333333336,38.33682596631252,-99.08797694169414,175.76162887431917
2016-05-21 01:00:00,51.66666666666666,42.397103856335264,-95.38334492802744,180.17755264069797
2016-05-21 02:00:00,56.66666666666666,42.90580359068079,-95.08800178192877,180.89960896329035
2016-05-21 03:00:00,48.333333333333336,45.178493484138485,-92.91395618183007,183.27094315010703
2016-05-21 04:00:00,56.66666666666666,47.283636265966464,-90.86045414310024,185.42772667503317
2016-05-21 05:00:00,51.66666666666666,56.1480718573433,-82.02252232777698,194.31866604246358
2016-05-21 06:00:00,60.0,64.99087856700896,-73.1926852156254,203.17444234964333
2016-05-21 07:00:00,56.66666666666666,89.15070410236011,-49.039634908270315,227.34104311299052
2016-05-21 08:00:00,208.33333333333331,106.43438759045029,-31.759305103496388,244.62808028439696
2016-05-21 09:00:00,310.0,93.97225226205919,-44.22315840308028,232.16766292719865
2016-05-21 10:00:00,383.3333333333333,105.2496897545912,-32.94658767361861,243.445967182801
2016-05-21 11:00:00,431.6666666666667,104.92180379547995,-33.274911266329326,243.11851885728922
2016-05-21 12:00:00,228.33333333333331,104.46149859099751,-33.735438932821666,242.65843611481668
2016-05-21 13:00:00,343.3333333333333,103.37099061476216,-34.82605903693634,241.56804026646068
2016-05-21 14:00:00,303.3333333333333,92.62157225499377,-45.57553431068223,230.81867882066976
2016-05-21 15:00:00,361.6666666666667,89.11755986037616,-49.079575466936774,227.3146951876891
2016-05-21 16:00:00,100.0,111.10246459694243,-27.094685290346646,249.29961448423148
2016-05-21 17:00:00,95.0,175.21937477522033,37.02221759701209,313.4165319534286
2016-05-21 18:00:00,125.0,158.78700698451965,20.589846077107183,296.9841678919321
2016-05-21 19:00:00,108.33333333333331,84.00002593754195,-34.23263575917022,202.23268763425412
2016-05-21 20:00:00,95.0,92.16757586174907,-33.99373955566823,218.32889127916638
2016-05-21 21:00:00,135.0,53.75212753669109,-79.61167848479613,187.1159335581783
2016-05-21 22:00:00,73.33333333333333,40.96355299860498,-95.21159101109383,177.13869700830378
2016-05-21 23:00:00,148.33333333333334,41.04473756197257,-96.63329747192546,178.7227725958706
2016-05-22 00:00:00,60.0,40.785990659222946,-97.86217416440014,179.43415548284605
2016-05-22 01:00:00,56.66666666666666,43.67763119473415,-95.32081478377123,182.67607717323952
2016-05-22 02:00:00,51.66666666666666,43.44360782809066,-95.76566852326748,182.6528841794488
2016-05-22 03:00:00,53.333333333333336,43.01134615116396,-96.289748652072,182.31244095439993
2016-05-22 04:00:00,55.0,45.81924195178692,-93.52926452800554,185.16774843157938
2016-05-22 05:00:00,50.0,54.25302342984415,-85.1187694753556,193.6248163350439
2016-05-22 06:00:00,58.333333333333336,62.11731738667112,-77.2652985417449,201.49993331508713
2016-05-22 07:00:00,63.333333333333336,85.51468162612043,-53.87345284155337,224.90281609379423
2016-05-22 08:00:00,190.0,110.6504160980964,-28.74030465782306,250.04113685401586
2016-05-22 09:00:00,113.33333333333331,106.84667073413219,-32.545336114893914,246.23867758315828
2016-05-22 10:00:00,201.66666666666663,122.46431354274885,-16.92831236033298,261.8569394458307
2016-05-22 11:00:00,343.3333333333333,126.72584487306216,-12.667081074064441,266.11877082018873
2016-05-22 12:00:00,126.66666666666669,115.09752053101286,-24.29555221959336,254.49059328161908
2016-05-22 13:00:00,103.33333333333331,121.38813864815134,-18.005004815093685,260.78128211139637
2016-05-22 14:00:00,106.66666666666669,110.17584027824688,-29.217337755698765,249.56901831219253
2016-05-22 15:00:00,96.66666666666669,112.82577260431188,-26.567422145482823,252.21896735410658
2016-05-22 16:00:00,88.33333333333333,119.58530479895114,-19.807898078579484,258.97850767648174
2016-05-22 17:00:00,265.0,178.34016461788502,38.94695793976672,317.7333712960033
2016-05-22 18:00:00,120.0,164.37021507487438,24.977006480980748,303.76342366876804
2016-05-22 19:00:00,96.66666666666669,123.73642111919736,5.222630669749819,242.2502115686449
2016-05-22 20:00:00,116.66666666666669,109.14132399110807,-17.016456894610428,235.29910487682656
2016-05-22 21:00:00,88.33333333333333,80.27911498150449,-52.867457872664446,213.42568783567344
2016-05-22 22:00:00,78.33333333333333,61.0787992334508,-74.85164906876568,197.0092475356673
2016-05-22 23:00:00,60.0,58.56346792724799,-78.79672906906129,195.92366492355725
2016-05-23 00:00:00,58.333333333333336,51.88321904470468,-86.41526758677261,190.18170567618196
2016-05-23 01:00:00,51.66666666666666,51.70593696956676,-86.94400593788205,190.35587987701555
2016-05-23 02:00:00,58.333333333333336,51.026926048862514,-87.83458548963884,189.88843758736388
2016-05-23 03:00:00,51.66666666666666,50.723605843022185,-88.23370231654083,189.6809140025852
2016-05-23 04:00:00,50.0,51.27052080454675,-87.73641904849856,190.27746065759206
2016-05-23 05:00:00,66.66666666666667,57.6665645208908,-81.36552858187144,196.69865762365305
2016-05-23 06:00:00,60.0,65.34375457198097,-73.70037089248693,204.38788003644885
2016-05-23 07:00:00,56.66666666666666,86.54455948639513,-52.50580246566487,225.59492143845512
2016-05-23 08:00:00,51.66666666666666,115.73779967385308,-23.315586109607167,254.7911854573133
2016-05-23 09:00:00,55.0,105.7274140072031,-33.327501789389515,244.7823298037957
2016-05-23 10:00:00,51.66666666666666,125.2709219368036,-13.784753224660136,264.32659709826737
2016-05-23 11:00:00,56.66666666666666,137.65755748391797,-1.3984948246694557,276.7136097925054
2016-05-23 12:00:00,61.66666666666666,116.02235035301226,-23.033891038732378,255.0785917447569
2016-05-23 13:00:00,56.66666666666666,118.35722649255817,-20.699108577388273,257.4135615625046
2016-05-23 14:00:00,58.333333333333336,109.13271987848461,-29.923662064378988,248.1891018213482
2016-05-23 15:00:00,73.33333333333333,110.36979273962632,-28.68661250785354,249.42619798710618
2016-05-23 16:00:00,156.66666666666666,121.62530220136094,-17.431114661426136,260.681719064148
2016-05-23 17:00:00,380.0,190.1732791454118,51.11685666126692,329.2297016295567
2016-05-23 18:00:00,123.33333333333331,166.72763300535343,27.671207637053897,305.78405837365295
2016-05-23 19:00:00,120.0,150.35310950348466,32.21947510800081,268.4867438989685
2016-05-23 20:00:00,105.0,122.24926554391314,-3.6832315161886413,248.18176260401492
2016-05-23 21:00:00,68.33333333333333,90.34957859419517,-42.6982794580813,223.39743664647165
2016-05-23 22:00:00,63.333333333333336,68.86844678301692,-66.97116634505933,204.7080599110932
2016-05-23 23:00:00,58.333333333333336,60.21987517880113,-77.07385450943956,197.5136048670418
2016-05-24 00:00:00,50.0,56.30959429481277,-81.93914369068526,194.5583322803108
2016-05-24 01:00:00,56.66666666666666,54.43642326855726,-84.16854116806533,193.04138770517986
2016-05-24 02:00:00,55.0,54.57469235047351,-84.24551334479459,193.39489804574163
2016-05-24 03:00:00,53.333333333333336,52.794153096839224,-86.12276289017696,191.71106908385542
2016-05-24 04:00:00,53.333333333333336,52.454868619026215,-86.51238980660371,191.42212704465612
2016-05-24 05:00:00,106.66666666666669,59.137436551878864,-79.85524976161784,198.13012286537557
2016-05-24 06:00:00,71.66666666666667,66.57940604520545,-72.42541823457492,205.5842303249858
2016-05-24 07:00:00,161.66666666666666,87.83853828040769,-51.17257932534535,226.84965588616075
2016-05-24 08:00:00,56.66666666666666,112.99729306756021,-26.01686444739596,252.01145058251637
2016-05-24 09:00:00,38.333333333333336,104.49232583593937,-34.52337078261746,243.5080224544962
2016-05-24 10:00:00,66.66666666666667,120.88361524425825,-18.132843117389726,259.90007360590624
2016-05-24 11:00:00,101.66666666666669,128.64668645138232,-10.370149802379558,267.6635227051442
2016-05-24 12:00:00,128.33333333333334,111.210182434724,-27.80684302743444,250.22720789688245
2016-05-24 13:00:00,118.33333333333331,114.88158279894932,-24.13553621094303,253.89870180884168
2016-05-24 14:00:00,150.0,105.77171022297446,-33.24545555045165,244.78887599640058
2016-05-24 15:00:00,141.66666666666666,106.2022820605084,-32.814906917174056,245.21947103819085
2016-05-24 16:00:00,141.66666666666666,121.7594150902522,-17.257785438329037,260.77661561883343
2016-05-24 17:00:00,203.33333333333331,198.0684765465725,59.051270404200636,337.08568268894436
2016-05-24 18:00:00,136.66666666666666,162.58055874313916,23.56334974195383,301.5977677443245
2016-05-24 19:00:00,123.33333333333331,115.66014088930014,-2.105915191374237,233.4261969699745
2016-05-24 20:00:00,96.66666666666669,109.85334569522551,-15.731757791003389,235.43844918145442
2016-05-24 21:00:00,76.66666666666667,77.22143973891815,-55.45262049913259,209.8954999769689
2016-05-24 22:00:00,61.66666666666666,59.28123571660186,-76.15401711012555,194.71648854332926
2016-05-24 23:00:00,58.333333333333336,56.66572090360192,-80.197986189671,193.52942799687486
2016-05-25 00:00:00,53.333333333333336,50.463380211406715,-87.3435251473892,188.27028557020265
2016-05-25 01:00:00,53.333333333333336,51.27352306063334,-86.88596659665397,189.43301271792063
2016-05-25 02:00:00,56.66666666666666,51.02361156111803,-87.34892463831338,189.39614776054944
2016-05-25 03:00:00,48.333333333333336,50.97441058401033,-87.49400879552012,189.44282996354076
2016-05-25 04:00:00,55.0,52.22909149387709,-86.28926345391221,190.7474464416664
2016-05-25 05:00:00,55.0,62.4237168112284,-76.11994532519289,200.9673789476497
2016-05-25 06:00:00,55.0,66.87623205941662,-71.6795329532641,205.43199707209735
2016-05-25 07:00:00,65.0,92.1315629350771,-46.430488059433245,230.69361392958746
2016-05-25 08:00:00,83.33333333333333,109.23088660040655,-29.334208291296946,247.79598149211006
2016-05-25 09:00:00,90.0,99.63229582180703,-38.93434280573932,238.19893444935337
2016-05-25 10:00:00,78.33333333333333,115.88248368260268,-22.684920967229417,254.4498883324348
2016-05-25 11:00:00,50.0,124.48917191291719,-14.07861349901168,263.05695732484605
2016-05-25 12:00:00,60.0,109.97734509745676,-28.590631374764072,248.54532156967758
2016-05-25 13:00:00,71.66666666666667,112.13843926989276,-26.429631879708552,250.70651041949407
2016-05-25 14:00:00,80.0,105.24101422329069,-33.327104351702516,243.80913279828388
2016-05-25 15:00:00,80.0,105.3329997846189,-33.23514237747891,243.90114194671673
2016-05-25 16:00:00,231.66666666666663,116.83485188180549,-21.733302046382022,255.403005809993
2016-05-25 17:00:00,118.33333333333331,188.3595594827072,49.79139981847587,326.92771914693856
2016-05-25 18:00:00,156.66666666666666,155.26300767881094,16.694845089692564,293.83117026792934
2016-05-25 19:00:00,118.33333333333331,101.12202513256511,-15.926012095900248,218.1700623610305
2016-05-25 20:00:00,190.0,103.09917021376462,-21.66603338395697,227.86437381148622
2016-05-25 21:00:00,56.66666666666666,74.4137456534303,-57.44024969777048,206.2677410046311
2016-05-25 22:00:00,53.333333333333336,53.897161089454826,-80.72824268556523,188.52256486447487
2016-05-25 23:00:00,53.333333333333336,56.53546298991067,-79.52083154539086,192.5917575252122
2016-05-26 00:00:00,53.333333333333336,49.27833286147617,-87.72389041214126,186.2805561350936
2016-05-26 01:00:00,55.0,50.32907713454799,-87.03966989737452,187.6978241664705
2016-05-26 02:00:00,50.0,50.02295324847192,-87.56750041036021,187.61340690730407
2016-05-26 03:00:00,56.66666666666666,49.036689417173946,-88.65612708402573,186.7295059183736
2016-05-26 04:00:00,50.0,50.425879376600946,-87.32081071722418,188.17256947042608
2016-05-26 05:00:00,56.66666666666666,58.504104366105395,-79.27034462720113,196.27855335941192
2016-05-26 06:00:00,61.66666666666666,63.716316941836354,-74.07172581449139,201.50435969816408
2016-05-26 07:00:00,100.0,86.79669886087328,-50.998483012119834,224.5918807338664
2016-05-26 08:00:00,156.66666666666666,106.44594412640569,-31.35277516091014,244.24466341372153
2016-05-26 09:00:00,276.6666666666667,97.70122022898295,-40.099318812017515,235.5017592699834
2016-05-26 10:00:00,265.0,111.36306987551718,-26.438389665346207,249.16452941638056
2016-05-26 11:00:00,243.33333333333331,116.83576815130064,-20.96615742649766,254.63769372909894
2016-05-26 12:00:00,221.66666666666663,101.4302378782104,-36.37192542356628,239.2324011799871
2016-05-26 13:00:00,75.0,102.58700402647399,-35.21527938737573,240.3892874403237
2016-05-26 14:00:00,68.33333333333333,95.91893750508297,-41.88340708196236,233.7212820921283
2016-05-26 15:00:00,61.66666666666666,95.87567414426442,-41.926701440007605,233.67804972853645
2016-05-26 16:00:00,495.0,116.31233063774208,-21.49006068451247,254.11472195999664
2016-05-26 17:00:00,440.0,176.2828784217773,38.48047927111992,314.0852775724347
