date,actual,feature_model
2016-05-20 16:00:00,48.333333333333336,76.84510644863468
2016-05-20 17:00:00,75.0,91.76796976930589
2016-05-20 18:00:00,78.33333333333333,183.8138097470839
2016-05-20 19:00:00,65.0,125.61109508175197
2016-05-20 20:00:00,70.0,80.37486320112595
2016-05-20 21:00:00,65.0,76.13897562410914
2016-05-20 22:00:00,53.333333333333336,62.058139708566685
2016-05-20 23:00:00,45.0,62.012655485912795
2016-05-21 00:00:00,48.333333333333336,59.6847679764459
2016-05-21 01:00:00,51.66666666666666,66.2302766605171
2016-05-21 02:00:00,56.66666666666666,61.58084925258186
2016-05-21 03:00:00,48.333333333333336,63.32054712058809
2016-05-21 04:00:00,56.66666666666666,62.938803896803726
2016-05-21 05:00:00,51.66666666666666,59.209527221373776
2016-05-21 06:00:00,60.0,79.42058708106471
2016-05-21 07:00:00,56.66666666666666,100.53283760826669
2016-05-21 08:00:00,208.33333333333331,93.03289249996979
2016-05-21 09:00:00,310.0,189.34490499568025
2016-05-21 10:00:00,383.3333333333333,304.3819295855131
2016-05-21 11:00:00,431.6666666666667,279.7015780577222
2016-05-21 12:00:00,228.33333333333331,299.29016533571917
2016-05-21 13:00:00,343.3333333333333,347.9162169354983
2016-05-21 14:00:00,303.3333333333333,277.20216701760813
2016-05-21 15:00:00,361.6666666666667,208.44103918582655
2016-05-21 16:00:00,100.0,230.2747345425535
2016-05-21 17:00:00,95.0,166.19497345100012
2016-05-21 18:00:00,125.0,185.1112042596102
2016-05-21 19:00:00,108.33333333333331,147.09584735905196
2016-05-21 20:00:00,95.0,113.62746529263244
2016-05-21 21:00:00,135.0,74.57229859515421
2016-05-21 22:00:00,73.33333333333333,82.2956385234366
2016-05-21 23:00:00,148.33333333333334,62.096591228655825
2016-05-22 00:00:00,60.0,78.89734586974126
2016-05-22 01:00:00,56.66666666666666,68.62188263292488
2016-05-22 02:00:00,51.66666666666666,62.68083543291847
2016-05-22 03:00:00,53.333333333333336,64.51037042915664
2016-05-22 04:00:00,55.0,64.69815466635039
2016-05-22 05:00:00,50.0,70.03311782967569
2016-05-22 06:00:00,58.333333333333336,76.18407671660727
2016-05-22 07:00:00,63.333333333333336,87.85372661109335
2016-05-22 08:00:00,190.0,133.52656478320625
2016-05-22 09:00:00,113.33333333333331,184.6036454415536
2016-05-22 10:00:00,201.66666666666663,194.36594213011588
2016-05-22 11:00:00,343.3333333333333,135.43032842194037
2016-05-22 12:00:00,126.66666666666669,176.64688073938424
2016-05-22 13:00:00,103.33333333333331,163.73580186642178
2016-05-22 14:00:00,106.66666666666669,154.16343911244635
2016-05-22 15:00:00,96.66666666666669,138.5804257389771
2016-05-22 16:00:00,88.33333333333333,121.90531176937021
2016-05-22 17:00:00,265.0,137.93158972917269
2016-05-22 18:00:00,120.0,132.17567891091196
2016-05-22 19:00:00,96.66666666666669,137.80195363265904
2016-05-22 20:00:00,116.66666666666669,117.23723133472521
2016-05-22 21:00:00,88.33333333333333,113.54939979950885
2016-05-22 22:00:00,78.33333333333333,83.90841446222565
2016-05-22 23:00:00,60.0,101.26935082656206
2016-05-23 00:00:00,58.333333333333336,66.88575317185835
2016-05-23 01:00:00,51.66666666666666,64.39853830733982
2016-05-23 02:00:00,58.333333333333336,63.75545810052248
2016-05-23 03:00:00,51.66666666666666,62.950102658202816
2016-05-23 04:00:00,50.0,61.96828085319082
2016-05-23 05:00:00,66.66666666666667,69.93867603436973
2016-05-23 06:00:00,60.0,93.00159398694119
2016-05-23 07:00:00,56.66666666666666,88.32237805090186
2016-05-23 08:00:00,51.66666666666666,93.86801351517097
2016-05-23 09:00:00,55.0,104.72772980694344
2016-05-23 10:00:00,51.66666666666666,99.35032302925588
2016-05-23 11:00:00,56.66666666666666,120.39930924769733
2016-05-23 12:00:00,61.66666666666666,77.35033178463746
2016-05-23 13:00:00,56.66666666666666,105.32540319951072
2016-05-23 14:00:00,58.333333333333336,63.69569990175457
2016-05-23 15:00:00,73.33333333333333,65.9902212272461
2016-05-23 16:00:00,156.66666666666666,88.28828375435077
2016-05-23 17:00:00,380.0,190.7585001673247
2016-05-23 18:00:00,123.33333333333331,270.8603158436679
2016-05-23 19:00:00,120.0,122.82662653938957
2016-05-23 20:00:00,105.0,135.9547859430497
2016-05-23 21:00:00,68.33333333333333,92.07250528582952
2016-05-23 22:00:00,63.333333333333336,74.12776388153495
2016-05-23 23:00:00,58.333333333333336,60.271904086193004
2016-05-24 00:00:00,50.0,52.944896412644944
2016-05-24 01:00:00,56.66666666666666,62.480754045633354
2016-05-24 02:00:00,55.0,64.68160674455605
2016-05-24 03:00:00,53.333333333333336,60.56759324072257
2016-05-24 04:00:00,53.333333333333336,64.04282103617884
2016-05-24 05:00:00,106.66666666666669,70.58672309709999
2016-05-24 06:00:00,71.66666666666667,94.28442747929303
2016-05-24 07:00:00,161.66666666666666,169.95711187373897
2016-05-24 08:00:00,56.66666666666666,92.67688553844455
2016-05-24 09:00:00,38.333333333333336,81.85975541566127
2016-05-24 10:00:00,66.66666666666667,52.27380054004439
2016-05-24 11:00:00,101.66666666666669,77.70361014581262
2016-05-24 12:00:00,128.33333333333334,92.65503744995812
2016-05-24 13:00:00,118.33333333333331,95.40552516900767
2016-05-24 14:00:00,150.0,102.41200003184896
2016-05-24 15:00:00,141.66666666666666,146.8461354672216
2016-05-24 16:00:00,141.66666666666666,166.87759505303782
2016-05-24 17:00:00,203.33333333333331,230.6449437763938
2016-05-24 18:00:00,136.66666666666666,199.46203427287418
2016-05-24 19:00:00,123.33333333333331,136.37470520039824
2016-05-24 20:00:00,96.66666666666669,121.09217681047697
2016-05-24 21:00:00,76.66666666666667,95.41641665252894
2016-05-24 22:00:00,61.66666666666666,75.09238680011752
2016-05-24 23:00:00,58.333333333333336,59.55849710741973
2016-05-25 00:00:00,53.333333333333336,57.88045442270144
2016-05-25 01:00:00,53.333333333333336,58.241617550931224
2016-05-25 02:00:00,56.66666666666666,58.4172213244878
2016-05-25 03:00:00,48.333333333333336,58.27854332428254
2016-05-25 04:00:00,55.0,55.94622389235403
2016-05-25 05:00:00,55.0,80.29096740314033
2016-05-25 06:00:00,55.0,71.77623084243379
2016-05-25 07:00:00,65.0,83.67357414158636
2016-05-25 08:00:00,83.33333333333333,93.57221520229528
2016-05-25 09:00:00,90.0,120.74957639661945
2016-05-25 10:00:00,78.33333333333333,92.35585206972938
2016-05-25 11:00:00,50.0,88.18506746153612
2016-05-25 12:00:00,60.0,69.40067357832568
2016-05-25 13:00:00,71.66666666666667,67.83724481665452
2016-05-25 14:00:00,80.0,84.56764576301441
2016-05-25 15:00:00,80.0,85.19551957499785
2016-05-25 16:00:00,231.66666666666663,94.36921294207883
2016-05-25 17:00:00,118.33333333333331,148.36241736542698
2016-05-25 18:00:00,156.66666666666666,172.59783450530946
2016-05-25 19:00:00,118.33333333333331,104.96481780294384
2016-05-25 20:00:00,190.0,91.66157675459354
2016-05-25 21:00:00,56.66666666666666,93.84688062777774
2016-05-25 22:00:00,53.333333333333336,42.45213937955701
2016-05-25 23:00:00,53.333333333333336,47.84953715931978
2016-05-26 00:00:00,53.333333333333336,53.615695831248956
2016-05-26 01:00:00,55.0,53.15246030259709
2016-05-26 02:00:00,50.0,50.33147867669463
2016-05-26 03:00:00,56.66666666666666,48.19817647088118
2016-05-26 04:00:00,50.0,53.65022568260379
2016-05-26 05:00:00,56.66666666666666,60.545910408713596
2016-05-26 06:00:00,61.66666666666666,59.12787808130136
2016-05-26 07:00:00,100.0,80.51270550171155
2016-05-26 08:00:00,156.66666666666666,103.39700382024127
2016-05-26 09:00:00,276.6666666666667,94.83180942848827
2016-05-26 10:00:00,265.0,184.76264554044147
2016-05-26 11:00:00,243.33333333333331,157.98709939486793
2016-05-26 12:00:00,221.66666666666663,172.39023539572
2016-05-26 13:00:00,75.0,149.27125000207434
2016-05-26 14:00:00,68.33333333333333,146.9249427126286
2016-05-26 15:00:00,61.66666666666666,94.70164791226212
2016-05-26 16:00:00,495.0,111.94718992208537
2016-05-26 17:00:00,440.0,222.97681958690964
2016-05-26 18:00:00,215.0,237.9540009658655
2016-05-26 19:00:00,223.33333333333331,238.57565383930165
2016-05-26 20:00:00,91.66666666666669,226.92990448259533
2016-05-26 21:00:00,76.66666666666667,93.25293164315401
2016-05-26 22:00:00,70.0,84.98171238807909
2016-05-26 23:00:00,65.0,70.93565386910831
2016-05-27 00:00:00,60.0,57.278243661580326
2016-05-27 01:00:00,58.333333333333336,55.15505300612434
2016-05-27 02:00:00,50.0,52.617430374775324
2016-05-27 03:00:00,58.333333333333336,54.75816261127375
2016-05-27 04:00:00,58.333333333333336,53.76217519393898
2016-05-27 05:00:00,58.333333333333336,58.56476762380262
2016-05-27 06:00:00,63.333333333333336,69.94483170557285
2016-05-27 07:00:00,111.66666666666669,111.40818465946468
2016-05-27 08:00:00,130.0,140.12097785460296
2016-05-27 09:00:00,251.66666666666663,161.83572968304526
2016-05-27 10:00:00,251.66666666666663,178.10638985177775
2016-05-27 11:00:00,310.0,179.04390843113623
2016-05-27 12:00:00,185.0,154.85977880443465
2016-05-27 13:00:00,265.0,155.75385474755623
2016-05-27 14:00:00,101.66666666666669,160.4921127705481
2016-05-27 15:00:00,76.66666666666667,159.5970963849996
2016-05-27 16:00:00,135.0,99.29562530124421
2016-05-27 17:00:00,180.0,153.78630682409516
2016-05-27 18:00:00,430.0,190.82780545694766
