date,actual,mean,naive,seasonal_naive_daily,seasonal_naive_weekly,drift,sarimax,feature_model,foundation_chronos
2016-05-15 15:00:00,93.33333333333331,97.5279829863443,166.66666666666666,130.0,50.0,167.45437241070428,99.88588072410606,117.92174405042056,79.060394
2016-05-15 16:00:00,143.33333333333334,97.5279829863443,166.66666666666666,111.66666666666669,55.0,167.4918822080394,125.75298924116686,154.86707744223236,87.47108
2016-05-15 17:00:00,236.66666666666663,97.5279829863443,166.66666666666666,241.66666666666663,56.66666666666666,167.52939200537452,187.7786770018642,192.4431431165772,81.751816
2016-05-15 18:00:00,98.33333333333331,97.5279829863443,166.66666666666666,166.66666666666666,50.0,167.56690180270965,181.68193267452756,244.7002534765805,82.42467
2016-05-15 19:00:00,96.66666666666669,97.46169220519654,98.33333333333331,90.0,60.0,98.34777296456734,109.16523879426246,148.3526797969392,88.44805
2016-05-15 20:00:00,246.66666666666663,97.46169220519654,98.33333333333331,86.66666666666667,78.33333333333333,98.36221259580138,85.22187520610979,103.08103461904172,79.770134
2016-05-15 21:00:00,203.3333333333333,97.46169220519654,98.33333333333331,75.0,63.333333333333336,98.3766522270354,58.67830016874588,124.234788720092,66.75325
2016-05-15 22:00:00,86.66666666666667,97.46169220519654,98.33333333333331,61.66666666666666,58.333333333333336,98.39109185826943,47.49129200704215,128.5244515008855,56.74026
2016-05-15 23:00:00,83.33333333333333,97.46169220519654,98.33333333333331,48.333333333333336,53.333333333333336,98.40553148950347,41.82735534728491,86.87612712232368,54.737663
2016-05-16 00:00:00,61.66666666666666,97.46169220519654,98.33333333333331,53.333333333333336,55.0,98.41997112073751,44.450552453266965,71.65451407983132,53.402603
2016-05-16 01:00:00,53.333333333333336,97.46169220519654,98.33333333333331,55.0,58.333333333333336,98.43441075197154,45.791125925890725,55.103850369763535,53.402603
2016-05-16 02:00:00,56.66666666666666,97.46169220519654,98.33333333333331,51.66666666666666,55.0,98.44885038320558,46.53405639790611,57.39559362306451,51.4
2016-05-16 03:00:00,53.333333333333336,97.46169220519654,98.33333333333331,40.0,53.333333333333336,98.4632900144396,46.23588126083004,55.0253306019864,52.401302
2016-05-16 04:00:00,55.0,97.46169220519654,98.33333333333331,51.66666666666666,56.66666666666666,98.47772964567363,47.91592629727469,55.16604414041301,53.402603
2016-05-16 05:00:00,51.66666666666666,97.46169220519654,98.33333333333331,56.66666666666666,65.0,98.49216927690767,56.20174961948561,62.22078183706718,55.405197
2016-05-16 06:00:00,53.333333333333336,97.46169220519654,98.33333333333331,51.66666666666666,55.0,98.50660890814171,64.71207144441294,62.31420198480461,60.74546
2016-05-16 07:00:00,61.66666666666666,97.46169220519654,98.33333333333331,93.33333333333331,56.66666666666666,98.52104853937574,96.49199170085616,86.25458218747735,57.74156
2016-05-16 08:00:00,88.33333333333333,97.46169220519654,98.33333333333331,118.33333333333331,61.66666666666666,98.53548817060978,115.79068209275545,96.09053393920571,56.74026
2016-05-16 09:00:00,70.0,97.46169220519654,98.33333333333331,101.66666666666669,66.66666666666667,98.5499278018438,106.51840318499072,107.53029514804048,54.737663
2016-05-16 10:00:00,148.33333333333334,97.46169220519654,98.33333333333331,108.33333333333331,55.0,98.56436743307783,116.81883409959262,134.13103509928249,57.40779
2016-05-16 11:00:00,103.33333333333331,97.46169220519654,98.33333333333331,105.0,61.66666666666666,98.57880706431187,119.08979319300352,120.18044754832825,53.402603
2016-05-16 12:00:00,206.66666666666663,97.46169220519654,98.33333333333331,96.66666666666669,135.0,98.59324669554591,113.88452548711255,175.55847458223695,56.74026
2016-05-16 13:00:00,266.6666666666667,97.46169220519654,98.33333333333331,136.66666666666666,173.33333333333334,98.60768632677994,109.99460040695324,121.813284054078,55.07143
2016-05-16 14:00:00,88.33333333333333,97.46169220519654,98.33333333333331,88.33333333333333,88.33333333333333,98.62212595801398,103.57382564736083,209.10118752331303,54.070133
2016-05-16 15:00:00,111.66666666666669,97.46169220519654,98.33333333333331,93.33333333333331,70.0,98.636565589248,99.92925089211036,181.37986477611616,56.406494
2016-05-16 16:00:00,88.33333333333333,97.46169220519654,98.33333333333331,143.33333333333334,78.33333333333333,98.65100522048203,127.41219508702775,124.50791911045488,60.74546
2016-05-16 17:00:00,243.3333333333333,97.46169220519654,98.33333333333331,236.66666666666663,268.3333333333333,98.66544485171607,186.2524418386451,142.8593642029156,86.44546
2016-05-16 18:00:00,155.0,97.46169220519654,98.33333333333331,98.33333333333331,120.0,98.67988448295011,168.12257685043852,148.58043542507716,89.115585
2016-05-16 19:00:00,115.0,97.5919806124697,155.0,96.66666666666669,110.0,155.03305785123968,123.04571492071015,127.54173591235808,103.37664
2016-05-16 20:00:00,96.66666666666669,97.5919806124697,155.0,246.66666666666663,95.0,155.06611570247935,112.93936451036508,146.63535277894985,94.87527
2016-05-16 21:00:00,68.33333333333333,97.5919806124697,155.0,203.3333333333333,71.66666666666667,155.099173553719,79.68105108758684,103.97563479325508,71.4115
2016-05-16 22:00:00,46.66666666666666,97.5919806124697,155.0,86.66666666666667,71.66666666666667,155.13223140495867,62.0453651304756,86.55211512243557,59.849636
2016-05-16 23:00:00,60.0,97.5919806124697,155.0,83.33333333333333,60.0,155.16528925619835,55.14569486895539,77.56434674962193,55.088867
2016-05-17 00:00:00,50.0,97.5919806124697,155.0,61.66666666666666,51.66666666666666,155.19834710743802,53.63967259970666,56.85753820070576,53.38859
2016-05-17 01:00:00,55.0,97.5919806124697,155.0,53.333333333333336,55.0,155.23140495867767,53.08475393789291,53.85785341449923,55.088867
2016-05-17 02:00:00,51.66666666666666,97.5919806124697,155.0,56.66666666666666,56.66666666666666,155.26446280991735,52.303917895011935,53.6913041435726,53.04854
2016-05-17 03:00:00,53.333333333333336,97.5919806124697,155.0,53.333333333333336,56.66666666666666,155.29752066115702,50.33321473450658,52.82862279185091,51.68832
2016-05-17 04:00:00,53.333333333333336,97.5919806124697,155.0,55.0,50.0,155.3305785123967,50.07632555721263,53.58165918377507,54.068703
2016-05-17 05:00:00,58.333333333333336,97.5919806124697,155.0,51.66666666666666,71.66666666666667,155.36363636363637,58.35607568728253,55.61656952854525,56.449085
2016-05-17 06:00:00,56.66666666666666,97.5919806124697,155.0,53.333333333333336,63.333333333333336,155.39669421487602,67.68465757566838,70.88637676747007,79.23276
2016-05-17 07:00:00,65.0,97.5919806124697,155.0,61.66666666666666,60.0,155.4297520661157,96.48998249276194,73.49118174485903,71.75155
2016-05-17 08:00:00,56.66666666666666,97.5919806124697,155.0,88.33333333333333,56.66666666666666,155.46280991735537,114.09074209880552,99.47021533260192,89.77445
2016-05-17 09:00:00,51.66666666666666,97.5919806124697,155.0,70.0,55.0,155.49586776859505,103.54460328883006,66.80961982458857,69.03111
2016-05-17 10:00:00,53.333333333333336,97.5919806124697,155.0,148.33333333333334,53.333333333333336,155.52892561983472,117.4587127466444,68.7132237792799,68.351
2016-05-17 11:00:00,51.66666666666666,97.5919806124697,155.0,103.33333333333331,56.66666666666666,155.56198347107437,116.60226456465516,67.45115351650134,71.75155
2016-05-17 12:00:00,53.333333333333336,97.5919806124697,155.0,206.66666666666663,58.333333333333336,155.59504132231405,116.44606629119244,60.92853597220618,72.431656
2016-05-17 13:00:00,41.66666666666666,97.5919806124697,155.0,266.6666666666667,53.333333333333336,155.62809917355372,116.80895296503212,66.59955861874812,68.351
2016-05-17 14:00:00,53.333333333333336,97.5919806124697,155.0,88.33333333333333,53.333333333333336,155.6611570247934,104.05981015529808,59.057345713057096,63.25018
2016-05-17 15:00:00,51.66666666666666,97.5919806124697,155.0,111.66666666666669,56.66666666666666,155.69421487603304,103.43511515376342,59.26826819089395,64.950455
2016-05-17 16:00:00,66.66666666666667,97.5919806124697,155.0,88.33333333333333,63.333333333333336,155.72727272727272,129.4516927957178,66.12063817397679,75.83221
2016-05-17 17:00:00,153.33333333333334,97.5919806124697,155.0,243.3333333333333,126.66666666666669,155.7603305785124,196.24182237421988,122.66447346980124,98.27582
2016-05-17 18:00:00,100.0,97.5919806124697,155.0,155.0,101.66666666666669,155.79338842975207,176.45549849932922,163.26248223724718,97.5957
2016-05-17 19:00:00,123.33333333333331,97.33661202185792,100.0,115.0,105.0,100.0147589373565,86.50418880438355,152.8170071407699,100.136986
2016-05-17 20:00:00,118.33333333333331,97.33661202185792,100.0,96.66666666666669,95.0,100.02951787471302,81.32076963226169,92.89658165759056,91.67947
2016-05-17 21:00:00,65.0,97.33661202185792,100.0,68.33333333333333,68.33333333333333,100.04427681206953,56.91493352714156,72.74089707545168,66.98352
2016-05-17 22:00:00,46.66666666666666,97.33661202185792,100.0,46.66666666666666,58.333333333333336,100.05903574942604,45.84627043006547,56.99353843226551,55.142998
2016-05-17 23:00:00,55.0,97.33661202185792,100.0,60.0,56.66666666666666,100.07379468678256,43.25578646517006,51.22905231248293,53.451496
2016-05-18 00:00:00,51.66666666666666,97.33661202185792,100.0,50.0,51.66666666666666,100.08855362413908,42.58653017936168,55.94097305460391,53.451496
2016-05-18 01:00:00,53.333333333333336,97.33661202185792,100.0,55.0,56.66666666666666,100.10331256149556,45.441507245922224,61.77969498954254,53.451496
2016-05-18 02:00:00,55.0,97.33661202185792,100.0,51.66666666666666,56.66666666666666,100.11807149885207,49.11616405516091,52.67673062152396,54.128098
2016-05-18 03:00:00,51.66666666666666,97.33661202185792,100.0,53.333333333333336,53.333333333333336,100.1328304362086,48.74658458807488,52.42216665147121,53.451496
2016-05-18 04:00:00,51.66666666666666,97.33661202185792,100.0,53.333333333333336,51.66666666666666,100.1475893735651,49.74234130393282,54.217273891236175,52.436592
2016-05-18 05:00:00,65.0,97.33661202185792,100.0,58.333333333333336,68.33333333333333,100.16234831092162,57.385211209874655,62.64730152606106,59.202606
2016-05-18 06:00:00,70.0,97.33661202185792,100.0,56.66666666666666,110.0,100.17710724827812,65.31723894587174,67.44061407969129,67.660126
2016-05-18 07:00:00,53.333333333333336,97.33661202185792,100.0,65.0,76.66666666666667,100.19186618563464,93.52287162980105,103.97235409956244,68.33672
2016-05-18 08:00:00,61.66666666666666,97.33661202185792,100.0,56.66666666666666,161.66666666666666,100.20662512299114,110.66116949561756,76.20956684858837,74.08784
2016-05-18 09:00:00,65.0,97.33661202185792,100.0,51.66666666666666,65.0,100.22138406034766,100.7147299056536,75.2613530557777,75.10274
2016-05-18 10:00:00,58.333333333333336,97.33661202185792,100.0,53.333333333333336,63.333333333333336,100.23614299770416,112.0376080634569,65.51270762310965,69.35162
2016-05-18 11:00:00,70.0,97.33661202185792,100.0,51.66666666666666,55.0,100.25090193506068,113.43237601816185,62.00794471802488,57.511105
2016-05-18 12:00:00,56.66666666666666,97.33661202185792,100.0,53.333333333333336,56.66666666666666,100.2656608724172,113.5744214686251,82.17448160618233,62.247314
2016-05-18 13:00:00,86.66666666666667,97.33661202185792,100.0,41.66666666666666,73.33333333333333,100.28041980977368,111.6711514861589,61.62109993026825,59.202606
2016-05-18 14:00:00,81.66666666666667,97.33661202185792,100.0,53.333333333333336,80.0,100.2951787471302,101.5563740774308,80.10054114782531,66.64522
2016-05-18 15:00:00,83.33333333333333,97.33661202185792,100.0,51.66666666666666,76.66666666666667,100.30993768448673,98.11863000544317,85.35551995442587,73.07294
2016-05-18 16:00:00,105.0,97.33661202185792,100.0,66.66666666666667,75.0,100.32469662184324,122.63982783316118,84.86209949514178,75.10274
2016-05-18 17:00:00,118.33333333333331,97.33661202185792,100.0,153.33333333333334,91.66666666666669,100.33945555919972,191.98200296808255,134.71879732402374,100.81358
2016-05-18 18:00:00,178.33333333333334,97.33661202185792,100.0,100.0,101.66666666666669,100.35421449655624,176.1245723218755,167.20953025437333,105.88809
2016-05-18 19:00:00,143.33333333333334,97.17035350249402,178.33333333333334,123.33333333333331,95.0,178.37346783816034,111.6197782137697,160.03894688369255,110.19978
2016-05-18 20:00:00,223.3333333333333,97.17035350249402,178.33333333333334,118.33333333333331,85.0,178.41360234298733,110.73070753661366,131.32543160636146,105.11363
2016-05-18 21:00:00,81.66666666666667,97.17035350249402,178.33333333333334,65.0,61.66666666666666,178.4537368478143,74.48860102942608,97.59294221824892,71.88417
2016-05-18 22:00:00,51.66666666666666,97.17035350249402,178.33333333333334,46.66666666666666,55.0,178.4938713526413,55.19826340951806,63.94977873194413,58.321114
2016-05-18 23:00:00,56.66666666666666,97.17035350249402,178.33333333333334,55.0,56.66666666666666,178.5340058574683,52.949262608384174,63.65017633183447,54.930355
2016-05-19 00:00:00,51.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,56.66666666666666,178.57414036229528,50.74016733689436,53.749304411164815,56.625732
2016-05-19 01:00:00,51.66666666666666,97.17035350249402,178.33333333333334,53.333333333333336,56.66666666666666,178.61427486712225,52.098532314911154,53.42760257486361,54.930355
2016-05-19 02:00:00,50.0,97.17035350249402,178.33333333333334,55.0,56.66666666666666,178.65440937194924,50.99210134612528,54.58400215996376,55.947582
2016-05-19 03:00:00,51.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,50.0,178.69454387677624,49.61893953609517,55.24286929158493,53.574047
2016-05-19 04:00:00,56.66666666666666,97.17035350249402,178.33333333333334,51.66666666666666,56.66666666666666,178.73467838160323,50.85032721588101,54.81514125401231,56.96481
2016-05-19 05:00:00,55.0,97.17035350249402,178.33333333333334,65.0,61.66666666666666,178.7748128864302,59.22903751597463,61.34935160289516,61.71188
2016-05-19 06:00:00,58.333333333333336,97.17035350249402,178.33333333333334,70.0,48.333333333333336,178.8149473912572,67.2496926331089,61.43927788405349,64.08541
2016-05-19 07:00:00,50.0,97.17035350249402,178.33333333333334,53.333333333333336,58.333333333333336,178.8550818960842,92.66728696465564,63.23174057582671,66.45895
2016-05-19 08:00:00,53.333333333333336,97.17035350249402,178.33333333333334,61.66666666666666,51.66666666666666,178.89521640091118,108.68997934443176,60.66630276120145,69.171555
2016-05-19 09:00:00,36.66666666666666,97.17035350249402,178.33333333333334,65.0,48.333333333333336,178.93535090573815,99.34110594137334,53.84188685389681,65.78079
2016-05-19 10:00:00,55.0,97.17035350249402,178.33333333333334,58.333333333333336,58.333333333333336,178.97548541056514,110.49864138514604,53.65788421922918,71.88417
2016-05-19 11:00:00,51.66666666666666,97.17035350249402,178.33333333333334,70.0,50.0,179.01561991539214,111.42636367077851,51.1759945906005,68.49341
2016-05-19 12:00:00,55.0,97.17035350249402,178.33333333333334,56.66666666666666,55.0,179.05575442021913,108.99812851723344,49.36907940715796,68.15433
2016-05-19 13:00:00,50.0,97.17035350249402,178.33333333333334,86.66666666666667,56.66666666666666,179.0958889250461,106.36927008141286,55.820085537724566,65.78079
2016-05-19 14:00:00,63.333333333333336,97.17035350249402,178.33333333333334,81.66666666666667,56.66666666666666,179.1360234298731,92.3316457494356,56.16441388549526,64.08541
2016-05-19 15:00:00,81.66666666666667,97.17035350249402,178.33333333333334,83.33333333333333,68.33333333333333,179.1761579347001,91.43768616598028,85.77888661197538,71.54509
2016-05-19 16:00:00,90.0,97.17035350249402,178.33333333333334,105.0,118.33333333333331,179.21629243952708,118.8101711251083,97.61839750513624,80.02199
2016-05-19 17:00:00,208.3333333333333,97.17035350249402,178.33333333333334,118.33333333333331,208.3333333333333,179.25642694435405,178.52390670566496,144.15798247006668,130.20528
2016-05-19 18:00:00,120.0,97.17035350249402,178.33333333333334,178.33333333333334,105.0,179.29656144918104,163.6284706560656,128.8556656358635,133.59604
2016-05-19 19:00:00,98.33333333333331,97.0136647299333,120.0,143.33333333333334,123.33333333333331,120.02098805295448,109.34976333116964,134.4394634435729,104.18557
2016-05-19 20:00:00,118.33333333333331,97.0136647299333,120.0,223.3333333333333,100.0,120.04197610590894,106.15537802802396,133.9021701972459,95.72894
2016-05-19 21:00:00,66.66666666666667,97.0136647299333,120.0,81.66666666666667,71.66666666666667,120.06296415886342,70.27537430106807,94.81071961652206,66.97644
2016-05-19 22:00:00,50.0,97.0136647299333,120.0,51.66666666666666,60.0,120.08395221181787,54.386761691581,58.26526795252614,56.828495
2016-05-19 23:00:00,56.66666666666666,97.0136647299333,120.0,56.66666666666666,56.66666666666666,120.10494026477237,50.58039776233083,52.39234713746639,54.122375
2016-05-20 00:00:00,51.66666666666666,97.0136647299333,120.0,51.66666666666666,55.0,120.12592831772685,50.16669304518608,53.44607156240056,54.79891
2016-05-20 01:00:00,51.66666666666666,97.0136647299333,120.0,51.66666666666666,53.333333333333336,120.14691637068132,51.45133281468347,52.462113558783095,54.122375
2016-05-20 02:00:00,36.66666666666666,97.0136647299333,120.0,50.0,58.333333333333336,120.16790442363578,51.39642700994598,54.0271881374148,53.445843
2016-05-20 03:00:00,58.333333333333336,97.0136647299333,120.0,51.66666666666666,58.333333333333336,120.18889247659024,50.6235205613218,51.967448176332105,54.79891
2016-05-20 04:00:00,51.66666666666666,97.0136647299333,120.0,56.66666666666666,50.0,120.20988052954472,52.73603434139096,58.67208184990659,56.828495
2016-05-20 05:00:00,61.66666666666666,97.0136647299333,120.0,55.0,58.333333333333336,120.2308685824992,60.01764402699296,85.19779753191416,56.828495
2016-05-20 06:00:00,66.66666666666667,97.0136647299333,120.0,58.333333333333336,146.66666666666666,120.25185663545366,66.95797558857764,100.5687042194692,60.211143
2016-05-20 07:00:00,80.0,97.0136647299333,120.0,50.0,176.66666666666666,120.27284468840814,91.38316719828444,147.88097441075854,66.638176
2016-05-20 08:00:00,126.66666666666669,97.0136647299333,120.0,53.333333333333336,338.3333333333333,120.2938327413626,106.80850122509337,225.14330775608175,69.3443
2016-05-20 09:00:00,73.33333333333333,97.0136647299333,120.0,36.66666666666666,93.33333333333331,120.31482079431709,96.69142830950788,155.53314081111188,86.595795
2016-05-20 10:00:00,81.66666666666667,97.0136647299333,120.0,55.0,73.33333333333333,120.33580884727157,109.25470246224236,181.9120549508731,79.830505
2016-05-20 11:00:00,73.33333333333333,97.0136647299333,120.0,51.66666666666666,355.0,120.35679690022604,110.01793869397868,223.25645387436347,83.55142
2016-05-20 12:00:00,71.66666666666667,97.0136647299333,120.0,55.0,301.6666666666667,120.3777849531805,110.38073535815208,198.1114809885005,78.139175
2016-05-20 13:00:00,61.66666666666666,97.0136647299333,120.0,50.0,268.3333333333333,120.39877300613496,111.74763330317975,144.6535205361808,78.47745
2016-05-20 14:00:00,60.0,97.0136647299333,120.0,63.333333333333336,318.3333333333333,120.41976105908944,102.72534582338244,85.33297889569292,80.8453
2016-05-20 15:00:00,46.66666666666666,97.0136647299333,120.0,81.66666666666667,201.66666666666663,120.44074911204392,101.837021878268,90.12577264597262,75.771324
2016-05-20 16:00:00,48.333333333333336,97.0136647299333,120.0,90.0,351.6666666666667,120.46173716499838,125.33490082785592,76.84510644863468,91.66977
2016-05-20 17:00:00,75.0,97.0136647299333,120.0,208.3333333333333,231.66666666666663,120.48272521795286,190.62066425365796,91.76796976930588,99.788124
2016-05-20 18:00:00,78.33333333333333,97.0136647299333,120.0,120.0,348.3333333333333,120.50371327090733,168.294732446339,183.8138097470839,113.318726
2016-05-20 19:00:00,65.0,96.7947896647448,78.33333333333333,98.33333333333331,208.3333333333333,78.34080956958239,60.52238370505752,125.61109508175196,79.16658
2016-05-20 20:00:00,70.0,96.7947896647448,78.33333333333333,118.33333333333331,120.0,78.34828580583147,71.441881904056,80.37486320112595,72.51393
2016-05-20 21:00:00,65.0,96.7947896647448,78.33333333333333,66.66666666666667,63.333333333333336,78.35576204208053,43.72172734454935,76.13897562410914,59.873886
2016-05-20 22:00:00,53.333333333333336,96.7947896647448,78.33333333333333,50.0,55.0,78.36323827832959,33.44296263342183,62.058139708566685,53.553864
2016-05-20 23:00:00,45.0,96.7947896647448,78.33333333333333,56.66666666666666,61.66666666666666,78.37071451457865,36.50617788794728,62.0126554859128,55.217026
2016-05-21 00:00:00,48.333333333333336,96.7947896647448,78.33333333333333,51.66666666666666,58.333333333333336,78.37819075082773,38.33682596631252,59.6847679764459,51.890697
2016-05-21 01:00:00,51.66666666666666,96.7947896647448,78.33333333333333,51.66666666666666,63.333333333333336,78.38566698707679,42.397103856335264,66.2302766605171,54.55176
2016-05-21 02:00:00,56.66666666666666,96.7947896647448,78.33333333333333,36.66666666666666,60.0,78.39314322332585,42.90580359068079,61.58084925258186,52.555965
2016-05-21 03:00:00,48.333333333333336,96.7947896647448,78.33333333333333,58.333333333333336,60.0,78.40061945957491,45.178493484138485,63.32054712058809,55.217026
2016-05-21 04:00:00,56.66666666666666,96.7947896647448,78.33333333333333,51.66666666666666,60.0,78.40809569582399,47.283636265966464,62.938803896803726,55.217026
2016-05-21 05:00:00,51.66666666666666,96.7947896647448,78.33333333333333,61.66666666666666,56.66666666666666,78.41557193207305,56.1480718573433,59.209527221373776,57.545456
